Time,PFT,PFM,PCC,MFT
1309.3640000000014,20.0355,-4.43361,-1.12196,1.19721
1309.5089999999982,20.518,-4.43361,-1.15889,1.19285
1309.5869999999995,20.8003,-4.44264,-1.17735,1.1914
1309.6130000000012,20.8868,-4.44716,-1.17735,1.18197
1309.696,21.2464,-4.46522,-1.23891,1.18414
1309.714,21.2874,-4.46522,-1.25122,1.18487
1309.7669999999998,21.3785,-4.46522,-1.26968,1.18197
1309.8129999999985,21.5879,-4.47876,-1.26968,1.1885
1309.8630000000012,21.7153,-4.48779,-1.2266,1.19721
1309.9229999999989,21.77,-4.48328,-1.2943,1.18777
1309.9629999999995,21.7245,-4.48779,-1.26353,1.1856
1310.012999999999,21.6516,-4.48779,-1.24506,1.17398
1310.112000000001,21.4331,-4.48328,-1.26968,1.16237
1310.1140000000014,21.4331,-4.48328,-1.26968,1.16237
1310.1769999999997,21.342,-4.49682,-1.33123,1.16091
1310.2129999999995,21.3102,-4.49231,-1.35585,1.15656
1310.2649999999994,21.3056,-4.50134,-1.38663,1.16019
1310.3129999999985,21.3056,-4.48779,-1.39278,1.16309
1310.3630000000012,21.2464,-4.48779,-1.46664,1.16454
1310.4130000000005,21.0734,-4.48779,-1.5405,1.17979
1310.4629999999995,21.0097,-4.48779,-1.56512,1.17253
1310.512999999999,20.8686,-4.48328,-1.58359,1.17471
1310.5629999999985,20.7138,-4.47425,-1.58359,1.17979
1310.6130000000012,20.6364,-4.48328,-1.54666,1.18342
1310.6630000000005,20.3633,-4.47425,-1.51588,1.17979
1310.714,20.2221,-4.47425,-1.46664,1.17906
1310.762999999999,20.1265,-4.4607,-1.42971,1.1689
1310.8129999999985,19.9126,-4.45167,-1.4728,1.16164
1310.8630000000012,19.6667,-4.44264,-1.56512,1.17616
1310.914000000001,19.5301,-4.44264,-1.47895,1.17688
1310.9779999999992,19.5529,-4.44264,-1.4728,1.1689
1311.012999999999,19.644,-4.43361,-1.4728,1.18414
1311.0819999999983,19.6895,-4.43361,-1.47895,1.1856
1311.1140000000014,19.6303,-4.45619,-1.46049,1.18777
1311.178,19.5893,-4.44264,-1.50973,1.1914
1311.2649999999994,19.3526,-4.44716,-1.52204,1.1914
1311.3129999999985,19.2934,-4.43361,-1.43587,1.19576
1311.3660000000018,19.1933,-4.43361,-1.38663,1.19285
1311.4130000000005,19.0703,-4.43813,-1.33739,1.1914
1311.487000000001,18.8609,-4.42909,-1.3497,1.19358
1311.512999999999,18.8336,-4.43361,-1.33123,1.1914
1311.5629999999985,18.7426,-4.43813,-1.35585,1.19213
1311.6209999999992,18.6287,-4.43813,-1.4174,1.19431
1311.664000000001,18.6196,-4.42909,-1.43587,1.19358
1311.7129999999995,18.4421,-4.42006,-1.46664,1.19794
1311.7789999999986,18.2964,-4.42909,-1.48511,1.20737
1311.8129999999985,18.2418,-4.41555,-1.47895,1.20665
1311.8760000000002,18.1963,-4.39749,-1.44818,1.20447
1311.9130000000005,18.1598,-4.41103,-1.49126,1.20447
1311.9670000000006,18.0142,-4.40652,-1.43587,1.20229
1312.0139999999992,17.7592,-4.402,-1.4174,1.19576
1312.0629999999985,17.609,-4.38846,-1.39278,1.19794
1312.1130000000012,17.4314,-4.36588,-1.40509,1.18777
1312.1630000000005,17.2949,-4.35685,-1.32508,1.18414
1312.2129999999995,17.2858,-4.35685,-1.31892,1.19358
1312.262999999999,17.3495,-4.3433,-1.36816,1.19285
1312.3129999999985,17.395,-4.36136,-1.50357,1.21245
1312.3630000000012,17.4724,-4.34782,-1.51588,1.20302
1312.4130000000005,17.4542,-4.33427,-1.53435,1.18995
1312.465,17.436,-4.33879,-1.46049,1.18923
1312.5380000000005,17.3404,-4.33879,-1.46049,1.21173
1312.5639999999985,17.3267,-4.33427,-1.50973,1.19068
1312.637999999999,17.2903,-4.33879,-1.58974,1.1914
1312.6630000000005,17.3176,-4.33879,-1.58359,1.18777
1312.7129999999995,17.5088,-4.3433,-1.57128,1.18342
1312.8019999999997,17.6636,-4.36136,-1.55897,1.18487
1312.8129999999985,17.6909,-4.35685,-1.54666,1.18414
1312.9399999999987,18.0324,-4.37491,-1.6513,1.18051
1312.9919999999984,18.2099,-4.37491,-1.67592,1.18342
1313.072,18.524,-4.37943,-1.70054,1.18923
1313.0960000000014,18.5878,-4.38394,-1.68823,1.17979
1313.148000000001,18.7517,-4.38846,-1.76824,1.16963
1313.2129999999995,18.8837,-4.38394,-1.78055,1.166
1313.2520000000004,18.8882,-4.402,-1.76824,1.17035
1313.3309999999983,18.8245,-4.42006,-1.62052,1.15946
1313.357,18.8518,-4.42458,-1.58359,1.16237
1313.4209999999985,18.9838,-4.44716,-1.60821,1.16019
1313.4599999999991,19.0567,-4.44264,-1.62668,1.18051
1313.5370000000005,19.2433,-4.44716,-1.6513,1.15583
1313.5629999999985,19.2707,-4.44716,-1.67592,1.15729
1313.6680000000017,19.2069,-4.4607,-1.60821,1.15946
1313.7279999999992,19.1341,-4.4607,-1.52204,1.16527
1313.7639999999992,19.1477,-4.45619,-1.53435,1.1718
1313.84,19.1022,-4.4607,-1.5405,1.15801
1313.8630000000012,19.0703,-4.45619,-1.5405,1.17471
1313.9680000000008,18.9838,-4.46522,-1.50357,1.19068
1314.0440000000017,18.8336,-4.46973,-1.58974,1.17906
1314.0649999999987,18.8063,-4.46973,-1.53435,1.1718
1314.1860000000015,18.8564,-4.49682,-1.58974,1.1856
1314.2340000000004,18.8473,-4.49231,-1.62052,1.1689
1314.285,18.8655,-4.50134,-1.69438,1.16091
1314.3640000000014,18.8564,-4.51489,-1.67592,1.16527
1314.3780000000006,18.8518,-4.5194,-1.68207,1.16527
1314.4259999999997,18.8063,-4.51037,-1.69438,1.17398
1314.5060000000012,18.6788,-4.5194,-1.60821,1.16672
1314.5220000000008,18.647,-4.5194,-1.60821,1.16745
1314.5849999999991,18.6879,-4.52392,-1.55897,1.16672
1314.6179999999986,18.7244,-4.5194,-1.51588,1.15801
1314.7340000000004,18.8882,-4.52843,-1.67592,1.15946
1314.8240000000003,18.9019,-4.53295,-1.68823,1.16019
1314.8329999999987,18.9201,-4.53295,-1.68207,1.16382
1314.929,18.9838,-4.51489,-1.76209,1.16237
1314.9779999999992,19.0157,-4.52392,-1.71285,1.16454
1315.0499999999993,19.1933,-4.51489,-1.78055,1.17543
1315.0740000000003,19.1842,-4.50586,-1.79286,1.17543
1315.1810000000005,19.2707,-4.48779,-1.76209,1.17326
1315.262999999999,19.2479,-4.48328,-1.78055,1.17761
1315.2779999999984,19.2707,-4.47876,-1.7744,1.17761
1315.3990000000013,19.2388,-4.45167,-1.8421,1.166
1315.451000000001,19.2433,-4.4607,-1.76824,1.166
1315.5030000000006,19.3344,-4.4607,-1.90365,1.16454
1315.5560000000005,19.4528,-4.47425,-1.8975,1.17035
1315.6209999999992,19.4619,-4.47425,-1.87903,1.18051
1315.66,19.4937,-4.48779,-1.82364,1.17253
1315.744999999999,19.5575,-4.49682,-1.78055,1.166
1315.7639999999992,19.5711,-4.50134,-1.78671,1.18995
1315.8129999999985,19.6667,-4.51037,-1.78055,1.17035
1315.8899999999994,19.8534,-4.51037,-1.74362,1.16309
1315.914000000001,19.8943,-4.51037,-1.70669,1.16454
1316.0040000000008,19.9991,-4.51489,-1.76209,1.16164
1316.0139999999992,20.0082,-4.51489,-1.74978,1.17035
1316.071,20.1447,-4.54198,-1.74362,1.17108
1316.1130000000012,20.2358,-4.54198,-1.74362,1.17326
1316.2129999999995,20.2904,-4.55101,-1.71285,1.18632
1316.262999999999,20.4088,-4.55101,-1.73747,1.18269
1316.335999999999,20.5044,-4.55101,-1.74978,1.1856
1316.3630000000012,20.5636,-4.55101,-1.79286,1.17108
1316.414000000001,20.7092,-4.55552,-1.81133,1.18124
1316.464,20.7593,-4.54198,-1.79902,1.18124
1316.5339999999997,20.7502,-4.5194,-1.79286,1.16382
1316.5629999999985,20.7275,-4.5194,-1.78055,1.18705
1316.6749999999993,20.5772,-4.51037,-1.76209,1.16672
1316.7230000000018,20.5909,-4.50586,-1.7744,1.17253
1316.7700000000004,20.6319,-4.50586,-1.78055,1.17761
1316.8420000000006,20.5909,-4.49682,-1.67592,1.1689
1316.8660000000018,20.559,-4.50134,-1.73747,1.17253
1316.9229999999989,20.5362,-4.51037,-1.80517,1.17543
1316.9629999999995,20.518,-4.50134,-1.88519,1.17761
1317.012999999999,20.4042,-4.49682,-1.81133,1.17471
1317.066999999999,20.2358,-4.47876,-1.75593,1.17906
1317.1130000000012,20.0992,-4.47425,-1.76824,1.17616
1317.164000000001,20.0173,-4.46522,-1.76824,1.18342
1317.2200000000012,19.8579,-4.45167,-1.68207,1.18269
1317.262999999999,19.7805,-4.44264,-1.68823,1.18124
1317.3139999999985,19.6986,-4.44264,-1.60206,1.18923
1317.3630000000012,19.7259,-4.43813,-1.4728,1.20447
1317.4130000000005,19.6485,-4.42909,-1.52204,1.2052
1317.4629999999995,19.6849,-4.42458,-1.55897,1.20665
1317.512999999999,19.7623,-4.42458,-1.58359,1.20157
1317.5730000000003,19.776,-4.43813,-1.56512,1.211
1317.6140000000014,19.8579,-4.42909,-1.54666,1.21028
1317.6980000000003,19.9171,-4.44264,-1.52819,1.19794
1317.7129999999995,19.9353,-4.43361,-1.51588,1.20737
1317.7750000000017,19.9717,-4.43813,-1.48511,1.18777
1317.8129999999985,19.9899,-4.44716,-1.48511,1.18995
1317.8630000000012,19.9444,-4.45167,-1.42356,1.17906
1317.9130000000005,20.0173,-4.44264,-1.3497,1.16745
1317.964,20.1265,-4.44264,-1.2266,1.17471
1318.0869999999995,20.3541,-4.46973,-1.20197,1.17471
1318.1349999999984,20.386,-4.48779,-1.18966,1.16237
1318.1870000000015,20.4088,-4.49682,-1.16504,1.16164
1318.2299999999996,20.468,-4.49231,-1.1712,1.15801
1318.2789999999986,20.4771,-4.50134,-1.15273,1.16309
1318.3559999999998,20.3086,-4.52843,-1.33739,1.15946
1318.3739999999998,20.3041,-4.5194,-1.33123,1.16019
1318.565999999999,20.4452,-4.5194,-1.12196,1.166
1318.6450000000004,20.3314,-4.51489,-1.10965,1.17761
1318.6630000000005,20.2995,-4.51489,-1.08503,1.17253
1318.7619999999988,20.0491,-4.52392,-1.10965,1.18487
1318.7720000000008,20.0218,-4.52392,-1.1158,1.1856
1318.914000000001,19.7669,-4.52392,-1.25737,1.16963
1318.9629999999995,19.6576,-4.52392,-1.30661,1.17035
1319.0139999999992,19.6622,-4.50586,-1.23891,1.1718
1319.0750000000007,19.6849,-4.50586,-1.17735,1.15729
1319.1130000000012,19.7441,-4.49682,-1.23891,1.15801
1319.1769999999997,19.817,-4.49682,-1.17735,1.15874
1319.2129999999995,19.867,-4.49682,-1.07887,1.16019
1319.2940000000017,19.9808,-4.46973,-1.13427,1.16382
1319.3139999999985,20.0355,-4.46973,-1.15273,1.16164
1319.3630000000012,20.1812,-4.47425,-1.06041,1.16164
1319.4249999999993,20.1994,-4.47425,-0.974237,1.17398
1319.4629999999995,20.1538,-4.46973,-1.00501,1.16963
1319.512999999999,20.0992,-4.45619,-1.09734,1.16745
1319.5629999999985,19.9626,-4.43813,-1.10349,1.16963
1319.6130000000012,19.9899,-4.43813,-1.10965,1.17035
1319.6630000000005,20.04,-4.44264,-1.12196,1.17108
1319.7129999999995,20.0947,-4.42909,-1.06656,1.16672
1319.762999999999,20.2176,-4.40652,-0.974237,1.1718
1319.822,20.2904,-4.37039,-0.869601,1.18197
1319.8899999999994,20.3496,-4.33879,-0.881911,1.20737
1319.9130000000005,20.3541,-4.32524,-0.869601,1.20665
1319.9939999999988,20.3724,-4.32073,-0.931152,1.22262
1320.012999999999,20.3906,-4.32073,-0.992702,1.21608
1320.1059999999998,20.4589,-4.31169,-0.980392,1.22697
1320.1140000000014,20.4589,-4.31169,-0.974237,1.22552
1320.1769999999997,20.5362,-4.30266,-1.04194,1.2306
1320.214,20.6136,-4.29815,-1.13427,1.22334
1320.2819999999992,20.7229,-4.30718,-1.10965,1.22262
1320.3129999999985,20.7092,-4.29363,-1.03579,1.22189
1320.3790000000008,20.5863,-4.27557,-0.998857,1.20665
1320.441999999999,20.4907,-4.27557,-0.998857,1.19866
1320.4629999999995,20.5226,-4.26654,-1.01732,1.20011
1320.5169999999998,20.5636,-4.27557,-0.955772,1.20011
1320.5629999999985,20.6637,-4.28912,-0.974237,1.20882
1320.6130000000012,20.7639,-4.27557,-0.986547,1.19939
1320.6630000000005,20.8731,-4.28912,-0.961927,1.19866
1320.7129999999995,21.0598,-4.2846,-0.943462,1.20302
1320.762999999999,21.2191,-4.28009,-0.986547,1.20737
1320.8139999999985,21.3466,-4.29815,-1.04194,1.19576
1320.8640000000014,21.3921,-4.30266,-1.00501,1.19285
1320.9130000000005,21.3557,-4.31169,-0.924996,1.18487
1321.0,21.3056,-4.33427,-0.801895,1.18487
1321.012999999999,21.2601,-4.33427,-0.801895,1.18342
1321.0829999999987,21.1645,-4.33427,-0.79574,1.18414
1321.1130000000012,21.1782,-4.33427,-0.79574,1.19866
1321.1889999999985,21.0188,-4.33879,-0.740344,1.19431
1321.2129999999995,20.9551,-4.33427,-0.697259,1.19648
1321.2639999999992,20.9004,-4.32976,-0.648018,1.19213
1321.3129999999985,20.8231,-4.35233,-0.709569,1.17616
1321.3640000000014,20.8868,-4.36136,-0.740344,1.21463
1321.414000000001,20.905,-4.37039,-0.740344,1.19939
1321.4629999999995,20.9369,-4.37039,-0.758809,1.19358
1321.5139999999992,20.864,-4.36136,-0.740344,1.19431
1321.594000000001,20.5863,-4.402,-0.764964,1.1885
1321.6130000000012,20.5135,-4.40652,-0.82036,1.18777
1321.6670000000013,20.3587,-4.402,-0.838825,1.18632
1321.7129999999995,20.2403,-4.40652,-0.943462,1.16963
1321.7639999999992,20.1948,-4.42458,-1.02348,1.16309
1321.8129999999985,20.1265,-4.43813,-1.00501,1.16527
1321.8630000000012,20.0855,-4.45167,-1.05425,1.16164
1321.9130000000005,20.0855,-4.4607,-1.04194,1.16963
1321.9629999999995,20.0764,-4.44716,-1.06041,1.16091
1322.012999999999,20.1038,-4.44716,-1.03579,1.16164
1322.0629999999985,20.122,-4.45619,-1.02963,1.16164
1322.1130000000012,19.9945,-4.44264,-1.02348,1.15874
1322.1630000000005,19.9444,-4.44264,-0.968082,1.166
1322.2129999999995,19.8943,-4.44264,-0.943462,1.16745
1322.2639999999992,19.8397,-4.45167,-0.998857,1.18197
1322.3139999999985,19.8443,-4.44264,-0.992702,1.18995
1322.3630000000012,19.8215,-4.44264,-1.08503,1.17616
1322.4310000000005,19.7578,-4.44264,-1.13427,1.18342
1322.4629999999995,19.7623,-4.45167,-1.02963,1.17326
1322.536,19.7441,-4.45619,-1.15273,1.20084
1322.5629999999985,19.8033,-4.45167,-1.06656,1.20011
1322.6630000000005,20.0719,-4.44264,-1.07272,1.20447
1322.7419999999984,19.9808,-4.46522,-1.06041,1.20882
1322.762999999999,19.8852,-4.4607,-1.01732,1.21028
1322.8820000000014,19.6485,-4.4607,-1.07887,1.20302
1322.9310000000005,19.7077,-4.46973,-1.06656,1.20084
1322.9919999999984,19.7396,-4.46522,-1.16504,1.20011
1323.0260000000017,19.7213,-4.46973,-1.08503,1.19866
1323.1490000000013,20.0082,-4.48779,-1.23891,1.17253
1323.201000000001,20.0855,-4.50134,-1.30661,1.17253
1323.2540000000008,20.122,-4.51037,-1.25122,1.17543
1323.380000000001,20.345,-4.5194,-1.23275,1.15438
1323.4670000000006,20.4452,-4.52843,-1.2943,1.17616
1323.4799999999996,20.4862,-4.52843,-1.31277,1.15438
1323.5910000000003,20.6728,-4.53295,-1.18351,1.15583
1323.643,20.5636,-4.52843,-1.12811,1.16963
1323.697,20.6091,-4.51489,-1.15273,1.15656
1323.7469999999994,20.7047,-4.50586,-1.10965,1.15438
1323.8270000000011,20.9004,-4.51489,-1.12196,1.15075
1323.8509999999987,20.9369,-4.5194,-1.18351,1.16237
1324.0020000000004,21.0871,-4.50586,-1.14042,1.1522
1324.094000000001,20.9323,-4.52392,-1.07887,1.16091
1324.1049999999996,20.9096,-4.5194,-1.15889,1.16164
1324.2279999999992,20.6956,-4.50134,-1.07887,1.15946
1324.328000000001,20.4771,-4.49682,-1.06656,1.14349
1324.3760000000002,20.4589,-4.50586,-1.16504,1.14349
1324.4799999999996,20.2631,-4.50586,-1.14658,1.13986
1324.5639999999985,20.3086,-4.49682,-1.20813,1.12462
1324.576000000001,20.3086,-4.48779,-1.19582,1.14712
1324.6949999999997,20.3587,-4.49682,-1.15889,1.13841
1324.7479999999996,20.2676,-4.50134,-1.15889,1.13623
1324.8050000000003,20.2267,-4.49231,-1.1158,1.16164
1324.8509999999987,20.1174,-4.48779,-1.07272,1.14567
1324.9379999999985,19.9535,-4.50134,-0.974237,1.16527
1324.9559999999983,19.8761,-4.49682,-1.04194,1.15438
1325.089,19.5802,-4.47425,-1.03579,1.17035
1325.183000000001,19.4254,-4.49231,-0.980392,1.17326
1325.1939999999995,19.4528,-4.49682,-0.992702,1.19503
1325.328000000001,19.4391,-4.49231,-1.1158,1.18923
1325.4170000000013,19.2661,-4.48328,-1.09118,1.18995
1325.429,19.2707,-4.47876,-1.08503,1.19068
1325.5329999999994,19.2615,-4.47425,-1.1158,1.18414
1325.5809999999983,19.0703,-4.48779,-1.1158,1.16672
1325.6810000000005,18.9838,-4.49231,-1.10349,1.17108
1325.7520000000004,18.9065,-4.49682,-1.13427,1.15656
1325.7769999999982,18.8882,-4.49231,-1.1158,1.15946
1325.8899999999994,18.7972,-4.50134,-1.16504,1.1464
1325.941999999999,18.8427,-4.50586,-1.20197,1.12825
1326.0289999999986,18.952,-4.51489,-1.17735,1.13769
1326.0459999999985,18.9565,-4.5194,-1.16504,1.13769
1326.0980000000018,19.0749,-4.52843,-1.16504,1.13043
1326.1510000000017,19.2206,-4.52392,-1.24506,1.14132
1326.2239999999983,19.175,-4.51037,-1.15273,1.14132
1326.2540000000008,19.1022,-4.51037,-1.15889,1.14204
1326.3110000000015,19.1432,-4.51037,-1.1158,1.14349
1326.3580000000002,19.1705,-4.51037,-1.04194,1.15293
1326.4229999999989,19.084,-4.48779,-0.998857,1.15293
1326.4619999999995,19.043,-4.47876,-0.992702,1.15583
1326.512999999999,18.8291,-4.48779,-0.863446,1.17906
1326.6369999999988,18.6379,-4.46973,-0.777275,1.17834
1326.7239999999983,18.4694,-4.47425,-0.931152,1.21245
1326.7340000000004,18.4831,-4.46973,-0.918841,1.20447
1326.844000000001,18.5741,-4.43361,-0.881911,1.21826
1326.8960000000006,18.5787,-4.42909,-0.789585,1.21028
1326.9710000000014,18.4284,-4.39749,-0.79574,1.21536
1327.0,18.4102,-4.38394,-0.77112,1.211
1327.0560000000005,18.4239,-4.37943,-0.863446,1.21245
1327.1039999999994,18.4148,-4.37491,-0.869601,1.17688
1327.179,18.3055,-4.35685,-0.82036,1.1856
1327.208999999999,18.3374,-4.35685,-0.82036,1.18923
1327.3290000000015,18.2782,-4.35233,-0.789585,1.16382
1327.3770000000004,18.2372,-4.35233,-0.84498,1.15801
1327.4449999999997,18.351,-4.38846,-0.851136,1.15511
1327.4730000000018,18.3693,-4.38394,-0.894221,1.14422
1327.5400000000009,18.5331,-4.38394,-0.82036,1.14857
1327.5689999999995,18.5195,-4.37491,-0.83267,1.15003
1327.6399999999994,18.7653,-4.37039,-0.84498,1.16019
1327.6650000000009,18.8336,-4.37943,-0.78343,1.15438
1327.7129999999995,18.9838,-4.37039,-0.764964,1.15003
1327.7649999999994,19.0749,-4.37491,-0.863446,1.1464
1327.8529999999992,19.2297,-4.402,-0.943462,1.15729
1327.8650000000016,19.257,-4.402,-0.937307,1.15148
1327.9130000000005,19.4436,-4.402,-0.881911,1.15366
1328.0279999999984,19.6758,-4.39749,-0.943462,1.16745
1328.0910000000003,19.8852,-4.39749,-0.857291,1.18051
1328.1239999999998,19.9854,-4.39297,-0.863446,1.18051
1328.191999999999,20.2358,-4.40652,-0.906531,1.18923
1328.2200000000012,20.4543,-4.39297,-0.924996,1.19431
1328.304,20.9323,-4.39749,-0.931152,1.20665
1328.315999999999,20.9551,-4.39749,-0.924996,1.20665
1328.4269999999997,21.6015,-4.402,-0.851136,1.20157
1328.4779999999992,21.77,-4.402,-0.80805,1.20302
1328.5220000000008,21.9885,-4.38846,-0.814205,1.2052
1328.578000000001,22.2753,-4.38394,-0.875756,1.19576
1328.6179999999986,22.5302,-4.38846,-0.814205,1.20882
1328.714,22.7579,-4.37943,-0.943462,1.18995
1328.7649999999994,23.1767,-4.37943,-0.955772,1.1914
1328.8410000000003,23.6365,-4.37943,-0.955772,1.18197
1328.8630000000012,23.8186,-4.37943,-0.906531,1.17979
1328.9130000000005,24.2192,-4.39297,-1.02348,1.17906
1328.9629999999995,24.588,-4.42458,-1.02348,1.16817
1329.012999999999,24.9658,-4.43813,-0.998857,1.17688
1329.0639999999985,25.1753,-4.44264,-1.00501,1.16454
1329.1130000000012,25.4029,-4.45167,-0.998857,1.16382
1329.1630000000005,25.7398,-4.46522,-0.918841,1.17979
1329.2129999999995,25.8991,-4.45619,-0.918841,1.15729
1329.262999999999,25.9947,-4.45619,-0.931152,1.15946
1329.3129999999985,26.1131,-4.44716,-0.949617,1.15874
1329.3630000000012,26.3316,-4.44264,-1.02348,1.1522
1329.414000000001,26.4909,-4.44264,-0.968082,1.16454
1329.4629999999995,26.6503,-4.42909,-1.01117,1.16527
1329.512999999999,26.7686,-4.43813,-1.02348,1.16672
1329.5629999999985,26.9462,-4.44264,-0.931152,1.17108
1329.6140000000014,27.1601,-4.42909,-1.0481,1.17906
1329.6630000000005,27.3741,-4.42909,-0.931152,1.18051
1329.7129999999995,27.497,-4.43813,-0.838825,1.1856
1329.773000000001,27.1692,-4.44264,-0.764964,1.18777
1329.8129999999985,27.0782,-4.43813,-0.746499,1.19939
1329.9000000000017,26.6093,-4.45619,-0.703414,1.20011
1329.914000000001,26.5501,-4.45167,-0.703414,1.19866
1329.9910000000018,26.3088,-4.44264,-0.691103,1.20084
1330.012999999999,26.2997,-4.43813,-0.684948,1.20084
1330.0639999999985,26.3771,-4.43361,-0.703414,1.19866
1330.1270000000004,26.5182,-4.45619,-0.672638,1.20157
1330.164000000001,26.541,-4.44716,-0.715724,1.17398
1330.219000000001,26.7413,-4.46522,-0.660328,1.18414
1330.2639999999992,26.8233,-4.4607,-0.684948,1.1856
1330.369999999999,26.846,-4.48779,-0.598777,1.166
1330.4569999999983,26.8142,-4.49231,-0.561847,1.166
1330.469000000001,26.8642,-4.50134,-0.568002,1.15946
1330.5499999999993,26.9598,-4.50586,-0.721879,1.14712
1330.578000000001,26.9325,-4.51489,-0.728034,1.13841
1330.6130000000012,26.8096,-4.51037,-0.648018,1.13696
1330.7520000000004,26.4044,-4.52843,-0.746499,1.12389
1330.804,26.3635,-4.50586,-0.758809,1.12317
1330.9310000000005,26.4909,-4.51037,-0.734189,1.12462
1330.9799999999996,26.4727,-4.51489,-0.728034,1.13551
1331.066999999999,26.2997,-4.51037,-0.684948,1.14277
1331.076000000001,26.2679,-4.50586,-0.697259,1.1464
1331.1450000000004,25.8354,-4.49682,-0.697259,1.14494
1331.1709999999985,25.6214,-4.50134,-0.660328,1.14712
1331.2580000000016,25.0796,-4.48779,-0.703414,1.14132
1331.2710000000006,24.9704,-4.47876,-0.697259,1.14857
1331.3950000000004,24.4469,-4.45619,-0.78343,1.16164
1331.447,24.2238,-4.45167,-0.79574,1.16745
1331.5299999999988,23.5819,-4.47425,-0.906531,1.18269
1331.5509999999997,23.4681,-4.47425,-0.912686,1.1885
1331.6080000000002,23.2268,-4.47425,-0.968082,1.18269
1331.6549999999988,23.0993,-4.46522,-0.974237,1.19285
1331.7099999999991,23.2177,-4.45167,-1.0481,1.17979
1331.7589999999982,23.3178,-4.4607,-1.08503,1.18124
1331.8379999999995,23.3178,-4.49682,-1.04194,1.16963
1331.8630000000012,23.286,-4.49231,-1.09734,1.16817
1331.9130000000005,23.2313,-4.47876,-1.09734,1.15801
1331.9850000000006,23.1039,-4.46522,-1.1158,1.15511
1332.012999999999,23.0219,-4.47425,-1.14658,1.15656
1332.0999999999983,22.9673,-4.46973,-1.32508,1.14857
1332.1140000000014,23.0037,-4.46522,-1.31892,1.14785
1332.173999999999,23.2177,-4.46973,-1.38047,1.14712
1332.2129999999995,23.3451,-4.47876,-1.27584,1.14059
1332.262999999999,23.3315,-4.47425,-1.30661,1.15438
1332.3719999999994,23.3679,-4.49231,-1.35585,1.14422
1332.4500000000007,23.6183,-4.50134,-1.23891,1.17253
1332.4680000000008,23.6456,-4.50134,-1.23891,1.15148
1332.5740000000003,23.8049,-4.48328,-1.18351,1.15003
1332.6229999999996,23.9051,-4.48328,-1.19582,1.15656
1332.6729999999989,23.8368,-4.49231,-1.24506,1.16164
1332.7259999999987,23.7412,-4.50134,-1.1712,1.16091
1332.7659999999996,23.7367,-4.49231,-1.09118,1.16454
1332.8470000000016,23.8596,-4.47425,-1.13427,1.17688
1332.8640000000014,23.8596,-4.46522,-1.12196,1.17688
1332.9840000000004,24.0918,-4.4607,-1.12196,1.17543
1333.041000000001,24.16,-4.45167,-1.03579,1.18995
1333.0800000000015,24.283,-4.44716,-1.02963,1.19431
1333.1810000000005,24.0918,-4.43813,-1.00501,1.2081
1333.2289999999994,24.0735,-4.44264,-1.07272,1.19794
1333.3149999999987,24.0872,-4.45167,-1.12811,1.20302
1333.3250000000007,24.0827,-4.45167,-1.12196,1.20084
1333.3790000000008,24.0781,-4.44716,-1.08503,1.19939
1333.4209999999985,24.0235,-4.43813,-1.16504,1.1885
1333.4890000000014,24.0235,-4.44716,-1.16504,1.18995
1333.5169999999998,24.0872,-4.42458,-1.17735,1.18923
1333.5649999999987,24.2101,-4.402,-1.1712,1.18777
1333.6130000000012,24.3604,-4.40652,-1.14042,1.18197
1333.664000000001,24.4423,-4.39749,-1.10965,1.17761
1333.714,24.456,-4.37943,-1.16504,1.17979
1333.7639999999992,24.4423,-4.37039,-1.14042,1.16164
1333.8129999999985,24.4742,-4.35685,-1.1158,1.16164
1333.8630000000012,24.5971,-4.36588,-1.1158,1.16527
1333.9130000000005,24.7837,-4.36136,-1.14042,1.15729
1333.9629999999995,24.9385,-4.3433,-1.04194,1.15946
1334.012999999999,25.0341,-4.33879,-1.06656,1.15729
1334.0639999999985,25.2208,-4.33427,-1.04194,1.15874
1334.1130000000012,25.3847,-4.32976,-0.998857,1.16382
1334.164000000001,25.5804,-4.31621,-0.943462,1.15801
1334.2129999999995,25.8627,-4.32073,-0.949617,1.16237
1334.280999999999,26.1495,-4.32524,-0.918841,1.15946
1334.3129999999985,26.3134,-4.31169,-0.924996,1.15366
1334.3960000000006,26.7186,-4.29363,-0.857291,1.17253
1334.414000000001,26.846,-4.29815,-0.857291,1.17326
1334.4629999999995,27.1692,-4.29363,-0.906531,1.16963
1334.523000000001,27.538,-4.30718,-0.863446,1.16382
1334.5629999999985,27.7838,-4.30266,-0.894221,1.18197
1334.6369999999988,27.9295,-4.31169,-0.888066,1.18923
1334.6630000000005,28.0024,-4.31169,-0.937307,1.18124
1334.714,28.1253,-4.32524,-0.906531,1.17616
1334.8019999999997,28.2527,-4.33879,-0.974237,1.20157
1334.8129999999985,28.2527,-4.33879,-0.974237,1.20157
1334.8640000000014,28.2118,-4.3433,-0.986547,1.19721
1334.928,28.098,-4.35233,-1.01732,1.20882
1335.0080000000016,27.9568,-4.37039,-1.09734,1.20665
1335.0210000000006,27.8658,-4.37491,-1.09734,1.2081
1335.0629999999985,27.8385,-4.36136,-1.15273,1.21245
1335.1330000000016,27.7474,-4.36136,-1.22044,1.20447
1335.1630000000005,27.752,-4.35685,-1.2943,1.20084
1335.214,27.6837,-4.33879,-1.22044,1.19866
